AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,TARGET
73266.96067794638,83139.26090227616,5538.761793845288,-19626,-2843,1,0.42208447941249416,0.4353578678215355,0.48614557538759506,F,Incomplete higher,Managers,0
59154.160011871965,128525.43306500466,7067.564896442084,-11858,-8149,1,0.39962473051647834,0.7620668164315322,0.5034265724276669,M,Secondary,,0
38106.83988850826,181174.6623098271,5416.629598009423,-12796,-8103,1,0.33811975294178265,0.4034981625788422,0.533318656348571,F,Incomplete higher,Managers,0
70416.27122957028,340281.6277293294,8259.589169371657,-17606,-4175,0,0.18487650873662018,0.33994791578773625,0.29543984032354853,M,Incomplete higher,Laborers,0
33205.80883202659,233714.79144445097,6466.055412373019,-7912,-481,0,0.3212856751938807,0.44061270784882495,0.48960826663241336,F,Higher education,,0
108427.7893261666,97702.14890786404,4457.685136954995,-24175,-1194,0,0.272681990829117,0.3047786307175638,0.21456476975981612,F,Incomplete higher,,0
47462.317118357365,722963.4524541992,13387.253680217675,-15804,-9756,0,0.4960061734720477,0.5873484060881615,0.4508817272352123,F,Higher education,Managers,0
66209.53918116416,190777.89683142692,6640.423301260679,-13348,-1052,1,0.21017263226446256,0.2890817649445592,0.19890676807961125,F,Incomplete higher,,0
68984.9701385342,349841.13933019363,4879.242581099012,-8240,-985,0,0.2443287428794745,0.23733461318790847,0.5936636340278133,F,Secondary,Drivers,0
99999999.0,148593.74831966645,7575.664476534782,-24028,-6193,0,0.3279384384645681,0.5643776896677564,0.331134208044212,M,Secondary,Core staff,1
80285.70793648921,224137.62664279994,8327.750297759869,-13732,-7221,0,0.17154261659235012,0.47096825029428263,0.4598063757676411,F,Higher education,,0
47218.83656307785,269326.88392113417,4029.5633926080422,-24557,-8154,1,0.46092444823690765,0.4526878294648764,0.5829477488922269,M,Higher education,Managers,0
92563.35877279931,338039.09283509053,9252.592549426787,-24246,-2979,0,0.3008101906678895,0.7051253576308735,0.37950062634438564,F,Higher education,Laborers,0
30546.645649873917,306944.11778053077,5330.162329562027,-8977,-568,0,0.08838801211056009,0.8075364238151252,0.5315077773687347,F,Secondary,Laborers,0
63779.67148340614,274667.9520603136,16065.212896820585,-14637,-9527,0,0.5881760111134361,0.28312409335743816,0.3073625774727822,M,Secondary,Managers,0
157860.10359830293,134719.20943941,9992.441186768398,-14103,-5869,0,0.10183516593265224,0.49497584171328124,0.6752166841584754,F,Incomplete higher,Laborers,0
36309.48706274052,115491.51867082783,6905.268872904112,-19604,-8208,2,0.19373373778808137,0.4717043437574191,0.8083601562580202,F,Incomplete higher,,0
42664.71515946514,198702.59854696237,6014.526418381982,-21535,-8266,0,0.19210425524055205,0.07992639191294429,0.2548634348706868,M,Higher education,Core staff,0
77416.40010772193,284895.2487391397,7769.90267058149,-22289,-2785,1,0.12172315315271608,0.5912812011779425,0.5516581051448701,F,Secondary,Managers,0
65499.048249107596,142396.05579876518,10353.876779554612,-6209,-2771,1,0.15525515095818565,0.2183786146464439,0.4103656744267579,F,Incomplete higher,,1
71347.31919767728,308384.66018227173,8020.8714019340405,-19253,-4812,3,0.12919914886898354,0.40095821928849384,0.3176758276346073,M,Secondary,,0
76465.39504150822,389091.5909858144,7428.925249729424,-6893,-4719,0,0.05309358518417678,0.20666140161907753,0.4241967999350844,F,Secondary,Managers,1
82237.01092571873,93920.8277670066,8294.501599136858,-23081,-4142,0,0.41738990333651094,0.16355910997328277,0.5768787320108086,M,Higher education,Managers,0
104281.56973142522,98503.5214933095,6364.280264305647,-7698,-9056,0,0.09160109337415766,0.30168314097811016,0.22315552899853297,F,Secondary,Managers,0
73490.34591393308,149608.1713952482,7063.653074138931,-11527,-8489,0,0.305693301783446,0.2784827117092128,0.42778615870425757,F,Higher education,Managers,0
53070.21742127193,195744.9080333154,3518.123480943284,-8035,-5919,1,0.20988124925762108,0.5655447795901234,0.191430641057525,F,Incomplete higher,,0
83808.26008126093,118807.49720905191,11962.00304715774,-10765,-3882,0,0.2799820466727274,0.26814219823413743,0.31499328369603535,F,Secondary,Drivers,0
154808.00759466775,366341.6354941734,9131.809184096006,-9290,-9142,0,0.1526724760475803,0.3905793743079007,0.40034380857413854,M,Higher education,,0
56032.27409370108,209911.2532720298,5946.8542567540635,-10566,-6440,2,0.2032656910813904,0.14022110773207858,0.6990467202813192,M,Secondary,Drivers,0
36780.95075713241,166652.85727350053,17317.86648798851,-11522,-1579,1,0.050271817607961795,0.06298500319681072,0.5148136728651078,F,Secondary,Laborers,0
104145.09339602842,68765.28277120597,8390.090551205589,-21119,-1631,0,0.1899548309894165,0.7587265544397559,0.3473752313309325,F,Incomplete higher,Drivers,0
56376.597758818316,73903.13366345056,5353.696689123797,-23001,-7385,0,0.2218161712341636,0.3148616171055788,0.15521973895577992,F,Higher education,Drivers,0
20204.592862853682,192645.22236135494,11415.130241604247,-10151,-8387,0,0.4383453022471025,0.47744369965783445,0.297513815679419,F,Secondary,Laborers,0
91464.92446364377,45271.93686754912,9501.636126517013,-14097,-7160,2,0.04628865779455233,0.5939419763207813,0.18946527087094242,F,Secondary,Drivers,1
45813.583404861914,298815.75122258614,9488.463717939781,-8216,-8226,2,0.472179531193671,0.4248931366635705,0.3946375216715994,F,Incomplete higher,,0
57224.26832738135,148020.74226667598,6834.220915792427,-10300,-6129,2,0.4918870478261481,0.6798724540169606,0.8132056041176031,F,Secondary,Drivers,0
70685.1060264043,1139221.6018484852,9703.07660049919,-19555,-1727,2,0.19550797995299254,0.13337661946701096,0.23676564879865764,F,Higher education,Drivers,0
65857.58192594277,650014.3706824566,7297.5699190200285,-22372,-9155,1,0.12669840382124645,0.8768117553106227,0.17056387883891969,F,Higher education,Drivers,0
85367.9407779442,145966.22793971104,10121.089353333578,-6960,-592,0,0.1909700212067311,0.3776878565518093,0.47338355328408793,F,Higher education,,0
48158.686922611974,152695.0079024174,3782.0528317977155,-7996,-6740,0,0.3385126980662622,0.2269591865660733,0.2881982783894052,F,Secondary,Managers,0
77385.36036275532,295773.40260616445,6812.065211763516,-24754,-6855,1,0.03212132073618496,0.5010610303333438,0.18599520544728093,F,Secondary,Core staff,0
52587.12838171406,452210.72953313164,16136.870713809634,-19788,-2198,2,0.11985069348419522,0.5336754467979957,0.6179638475762953,M,Higher education,Core staff,0
86630.32794364581,60911.8225584926,5962.070015765429,-21661,-7737,0,0.32893890000545156,0.5637200912679792,0.31049499749083215,F,Secondary,,0
81445.04212457199,55724.474099639636,6364.33279209371,-22632,-1364,1,0.44145513255829333,0.5012826439443465,0.3332207795158508,F,Incomplete higher,Laborers,0
37506.91702607822,112058.81167142047,6773.786156610693,-12814,-1845,2,0.11795166294832155,0.3421941963847939,0.4624658111861963,F,Higher education,,0
103052.21268954135,230877.50094453688,4984.4460140789615,-23161,-9078,0,0.3212587599190961,0.36360277037484395,0.47002604399088826,F,Incomplete higher,Drivers,0
45799.033966392155,219284.25918870355,3349.9064180172454,-18795,-3305,2,0.3454883352693575,0.4210920573636369,0.0689849833887679,M,Incomplete higher,Drivers,0
89682.3174862049,309236.8827391782,7389.131184006802,-20605,-5712,0,0.5158940899559935,0.675336601595288,0.10085767212415854,F,Secondary,Drivers,0
71944.02439666918,79235.64050694433,8555.62097272184,-9710,-4242,0,0.3023892539244377,0.24202145976129497,0.29582051252644154,F,Secondary,Laborers,0
150105.22668947693,40550.91735985244,7934.677366475918,-21309,-1869,0,0.07135612475286565,0.7381307137593043,0.22291728325742527,F,Higher education,,0
53544.42749880143,272340.53174511,7646.846160552074,-17530,-7370,1,0.19180385296850735,0.21035265156739308,0.4688513075571666,F,Secondary,Managers,0
50278.94107597304,99020.5057266766,8243.797252276076,-21159,-2184,1,0.35348490293660645,0.6015442248565819,0.2535460757452821,F,Incomplete higher,Managers,0
59295.58895983586,48480.032027043766,12199.333384580093,-20652,-641,0,0.18719972833687726,0.21944598279276695,0.125713846148893,F,Secondary,,1
51452.2827492877,177555.45250296095,7508.729271853481,-7224,-2444,2,0.23304266207960686,0.43069759948191094,0.3933253645132405,M,Higher education,Managers,0
89319.12868916201,261949.08005805893,6440.535508692986,-18940,-4070,1,0.26218174196011185,0.5036515358483141,0.4836371189118101,F,Secondary,Laborers,0
26684.67463214314,151261.54759695867,7241.254950365897,-9475,-3000,1,0.08706670615846519,0.5106198474604462,0.1772755578382524,F,Incomplete higher,Managers,0
35353.71615557541,123659.97838150681,10216.289180133239,-20700,-6488,0,0.3324607998265338,0.6344255235307802,0.359557828712618,M,Incomplete higher,Managers,0
35104.98910899328,147913.4612893664,14254.255196713493,-21662,-3934,2,0.13165567808017975,0.2965337860547056,0.0557754387757584,M,Higher education,Laborers,0
96293.27832131038,130307.24220314815,6302.757432573191,-19513,-913,0,0.22289185394271432,0.5723168534079827,0.08215369895159057,M,Higher education,,0
140829.70680616857,72487.66821839928,8430.1809419078,-21486,-6278,0,0.2043679401335755,0.4265216761849967,0.5012393108554944,F,Secondary,Core staff,0
56827.48569411205,105999.70539583232,9277.459029162645,-7857,-4352,0,0.26714496641826463,0.46397513470754986,0.24844224893356573,M,Secondary,Managers,0
55027.54397517463,222519.0384528947,5447.809048108759,-13720,-7940,0,0.04348041513235572,0.5772762999077843,0.5761001959495717,F,Higher education,Drivers,0
62008.45846374871,197403.8925382591,8169.5317011060415,-14693,-6966,2,0.7876759677403041,0.4286380288103079,0.6901215345135329,M,Incomplete higher,Laborers,0
107037.99579559943,180022.27704579922,4508.548124541292,-15085,-7613,0,0.1773522545852897,0.4642510236437645,0.32094462964367676,F,Secondary,Managers,0
37658.85630928644,89582.10973477126,3993.3265267140873,-13842,-2992,0,0.20913823468044693,0.6465033698738901,0.35613680166530376,F,Higher education,Core staff,0
67452.8754366781,145961.4905756837,9383.410448296712,-16379,-1969,2,0.2510225242431955,0.39056909801459155,0.20522936735749897,M,Higher education,Managers,0
97499.13789957577,44079.9792077991,6949.674503738884,-14453,-8201,1,0.3120140734242388,0.25270827201750984,0.08830409408946545,M,Incomplete higher,Managers,0
76921.9911205237,181150.96046129736,8785.976616204256,-11515,-5593,1,0.45776403574738156,0.18045295669789346,0.17727748331883095,F,Higher education,Drivers,0
65827.35815275119,383584.2737568307,8045.289221099761,-22541,-7220,0,0.2836310729113443,0.34140086404240655,0.47683566512481934,F,Secondary,Core staff,0
98767.41743347472,67206.19574010832,5483.177131891277,-19727,-8873,1,0.350111033580919,0.2903120754823486,0.40754073104343,F,Secondary,Managers,0
15496.722880676838,114512.97290163107,7957.72376850785,-6898,-1470,0,0.23655065823967167,0.31896532458968174,0.5828805137463626,F,Higher education,Managers,0
84030.71449695091,198285.67388153484,4948.10264476,-15543,-2635,3,0.19217931026292626,0.4793314895635788,0.44477231847398035,F,Higher education,Drivers,0
43172.63646751521,345140.0586237319,14134.712681805158,-19577,-2389,1,0.08729113002609129,0.1987599780541523,0.7129159403165702,F,Incomplete higher,Laborers,0
23973.001810661553,124376.08900229512,4710.794526471054,-7308,-2465,1,0.13875325676677036,0.29156892779119775,0.5030343047321063,M,Incomplete higher,Laborers,1
77311.75553273434,107435.91426807283,7492.710485426461,-7566,-636,0,0.33763278419208714,0.6496138216077331,0.27934183617796104,F,Higher education,Laborers,0
118994.10970383424,49943.42354012805,5340.589743858376,-19521,-7192,0,0.28713285486337586,0.14562429092356996,0.5577878142526554,F,Secondary,Drivers,0
55897.54512395677,173175.85803126925,10179.879665372435,-9581,-5703,0,0.4257123545918033,0.636373351433374,0.6011322185144354,M,Incomplete higher,,0
96416.94793509359,554180.444109653,7097.000091994272,-22751,-5441,0,0.4400445879259418,0.24897394588589628,0.1362017375449134,F,Higher education,Core staff,0
134072.9225431691,192223.70004024083,6584.892652034672,-22191,-9552,0,0.6087404315052743,0.8020277303997483,0.3944411978297001,F,Incomplete higher,Laborers,0
115549.83951150288,160593.66156347646,11398.996657629526,-22079,-4992,1,0.15541827985686046,0.5968332306054561,0.11366851817868787,F,Incomplete higher,Laborers,0
135941.81804449914,197451.72172123494,8199.039044344607,-20324,-5107,0,0.3968004449748408,0.17891519299592742,0.2137432654718452,M,Incomplete higher,,0
86774.12399395877,161675.22170767354,9963.241788301002,-22583,-9207,1,0.2887882736304089,0.5273839281529691,0.4404155585234457,M,Incomplete higher,Core staff,0
62175.53164696921,99926.61810506103,5472.383962318323,-8084,-9564,0,0.09426217224678088,0.7183976163091029,0.27635907690115513,M,Incomplete higher,,0
26876.755764051697,266723.5344426948,4619.645374802823,-11537,-3988,0,0.3997250106284622,0.2705856535902962,0.7853017930660362,F,Incomplete higher,Core staff,0
52942.87366934017,186363.97844387815,8458.128281628664,-16833,-4131,1,0.2583642231172564,0.4926264544178754,0.2106124225966258,M,Secondary,Laborers,0
39276.30549198683,164483.89656275796,7132.816509673288,-23531,-8380,1,0.4729967950899558,0.3061783246963452,0.5746401434656438,M,Incomplete higher,,0
177277.46069631394,90651.73754599933,10410.53828766498,-17708,-5692,0,0.2938701351226424,0.43277262994055266,0.49065784561340914,M,Higher education,Drivers,0
54833.527074338956,355793.13488636835,7848.177505636772,-18069,-9052,0,0.618862938555719,0.5756315416817552,0.237121624256462,F,Higher education,Core staff,1
63678.508814874636,242515.6800331592,8795.804590403503,-23909,-6056,1,0.24194845276157614,0.6413314280718966,0.6063568381453605,F,Incomplete higher,Core staff,0
78884.70917746898,116803.40455977009,4232.9185049629095,-8637,-681,0,0.3350906450110626,0.2944209669876816,0.6044457490971228,F,Incomplete higher,Laborers,0
61193.80410042973,296883.4487190351,17246.677165988523,-24740,-9809,0,0.3316836527803422,0.5406867710344374,0.44395880601915516,F,Higher education,Laborers,0
139738.13980872382,120747.5760229076,7587.847292522794,-14544,-8597,1,0.08705141231062019,0.15806693114779902,0.6504613414902688,F,Incomplete higher,Drivers,0
99999999.0,101803.31073182702,10711.088455777557,-11565,-8010,0,0.2646440182465549,0.27521073021243175,0.5028660540831581,F,Higher education,Laborers,0
65992.98500909407,103174.61566259942,5799.7107924009815,-15623,-8896,0,0.4263131752129961,0.23796057332212397,0.7434647696853295,F,Higher education,Managers,1
41306.068580548395,56238.613232202304,9165.52059240419,-9187,-9452,2,0.5275755711769916,0.29259663672507985,0.08995637875787202,F,Secondary,Drivers,1
30945.681732549172,215976.61744798004,4811.971212274615,-20699,-4239,1,0.060206776866453454,0.5703229482131827,0.1886485548586831,F,Secondary,Laborers,0
44095.607555020266,54247.54804190261,9709.180258323848,-17793,-1238,0,0.1534133461346562,0.37361854397640293,0.05551606168978152,F,Higher education,Drivers,0
58775.57176994982,77880.71975115912,7027.669108034795,-8524,-2097,1,0.29835403655833365,0.30227805952427184,0.02360306445139078,F,Incomplete higher,Core staff,0
48307.82755746734,46847.23156942214,8198.251686643956,-16444,-8216,0,0.10359050036089598,0.24404071189526497,0.11026731588296788,M,Higher education,Drivers,0
42352.78714448459,154563.17390350442,10712.746916822174,-11205,-9196,2,0.07776978933505972,0.5912011296470701,0.7007696952321012,F,Higher education,Core staff,0
29638.849656993614,148718.081738759,4949.213111299766,-18875,-1010,1,0.5912851012039685,0.6460913599134819,0.5350532833377379,M,Incomplete higher,Drivers,0
57437.186081233645,133784.05806591047,6162.287332121421,-23076,-1198,0,0.08735735934870283,0.20456919305251872,0.3201170393519439,M,Secondary,Laborers,0
28215.86854389815,87068.75589830888,9729.616035064006,-18317,-2483,0,0.27807243739302806,0.583586242553931,0.4295276748267505,M,Higher education,Core staff,0
87555.48466544108,80552.1232722486,18756.367801436772,-6078,-3169,0,0.05542564070018193,0.2866032198421718,0.4176271943168635,F,Secondary,Drivers,0
62393.718015881124,215049.1569876015,7667.662323820329,-6340,-3083,1,0.31663752449907845,0.4628600932759577,0.5063526589335358,M,Incomplete higher,Managers,0
28889.23317733857,116969.54034742131,10264.580351938414,-11669,-2,1,0.1704823652534066,0.6544506255040216,0.26463928982916196,M,Secondary,Laborers,0
51297.40584081487,196774.75794939286,7763.677550444552,-15055,-5762,0,0.5031474475000303,0.5925204662797741,0.21698849148152363,M,Incomplete higher,Drivers,0
41106.51062082461,95688.24980305202,17621.909026234167,-7706,-6740,0,0.24239903510575173,0.1520897969809878,0.09647939217295821,M,Incomplete higher,Drivers,1
70233.9615090752,181432.2610488948,4028.3467426477737,-24694,-5633,0,0.24281429761540008,0.1108410460782878,0.5348967481276097,F,Secondary,Core staff,0
117034.63820646796,355744.06131472357,8415.65059925746,-20769,-4349,0,0.19035026741033628,0.6612883526562335,0.21723827331795822,F,Higher education,,1
23445.028923022775,231352.88863111983,4229.260299165768,-18972,-6629,0,0.25678452804744883,0.4069857773113639,0.3507911056019178,F,Higher education,Laborers,0
63418.635944417925,127077.41022324965,2973.1324464945346,-12793,-7907,1,0.3532981832154128,0.18589250704734558,0.09018027392948497,F,Incomplete higher,Core staff,0
55267.12920646948,189912.6259996804,9126.931444898453,-18342,-5999,1,0.6944673628347896,0.43465587960701774,0.18274020690851317,F,Secondary,Drivers,0
83756.58204868423,140871.14626773034,8568.081450634572,-18664,-3444,3,0.286095145725424,0.6069711669142318,0.4513343870037747,F,Secondary,,1
66609.22191392552,163526.13617359044,7230.512695672075,-11104,-2190,2,0.22597123306523317,0.7980432802291109,0.21964817019494773,M,Secondary,Core staff,0
41110.355777291035,133871.19277777057,7766.09205632145,-15370,-5446,1,0.29221028588151293,0.4840692532093575,0.19230907959939267,F,Secondary,Laborers,0
51045.51844442054,147472.77721419104,27982.0852986476,-7744,-376,1,0.42016160066410185,0.3107225869591957,0.4920551370825989,F,Incomplete higher,Managers,0
40214.66751421383,184841.87555517376,7308.036739524224,-23859,-7483,3,0.33276639910988937,0.4028743318996753,0.7148276826771434,F,Secondary,Drivers,0
102539.52052014426,89678.36088920894,9937.29117097255,-7951,-1303,0,0.2071023218314526,0.4508002968081662,0.09347879582410219,F,Secondary,Drivers,0
60515.56141013928,88474.76984075746,6249.483330256991,-16600,-4195,0,0.46096470698289693,0.7148993517231759,0.46611740760973597,F,Higher education,,0
154909.34330321685,70747.64068219134,9118.795755678346,-24049,-8904,0,0.1415996227542969,0.3061424796099917,0.5548877095878936,F,Incomplete higher,Managers,0
58085.39841481034,62307.515859454325,7366.563026793854,-15751,-764,1,0.12956793239686593,0.10784519862024061,0.5877036198264108,M,Secondary,Drivers,0
42015.615111768275,78404.01248368552,6876.001653027506,-12064,-2939,1,0.37465323578629733,0.5021101942646696,0.3426282625302481,F,Secondary,,0
28089.26639977145,179096.0448053044,16773.564977583355,-10545,-7796,0,0.4429630731291812,0.20519313698164177,0.03475384521304452,M,Incomplete higher,Managers,0
24304.824819730336,95256.40079749866,12976.223304848405,-20278,-6098,1,0.03559489887439143,0.4664392262072212,0.6526379673349966,F,Incomplete higher,Drivers,0
27117.431489970375,221497.96444015316,8558.657810129887,-12188,-8648,1,0.060301212993371565,0.39079006049226706,0.2184755399457232,F,Higher education,Managers,0
68429.77565666371,166180.2379753419,3223.7972876879026,-20992,-8404,0,0.6686447312308299,0.4747135183828743,0.1436665096893136,F,Incomplete higher,Managers,0
77216.0419429866,49955.97876641615,7013.529236110941,-14940,-1233,0,0.3820279909709825,0.45845037659408744,0.2231509016473946,M,Secondary,Core staff,0
27157.39459314875,241104.40888261152,23889.899314425824,-11944,-3020,0,0.5120974362590904,0.4238389138711398,0.15339988709568833,F,Higher education,Core staff,1
93668.6802772002,264733.56586033024,7388.908720962173,-18345,-9321,0,0.2417969438916398,0.31762453984248046,0.3063920582850513,F,Secondary,Managers,0
47026.637438492675,89651.24758398045,12597.920363753248,-7845,-6288,2,0.38858420257017906,0.3505043995490639,0.30822958310029036,M,Incomplete higher,Laborers,0
64433.98601179919,209423.7364830973,14425.849216159566,-11973,-679,2,0.2663160596512552,0.42275358987839096,0.5536631709335369,M,Incomplete higher,Managers,0
134069.0593054496,97353.21715467294,8844.80505612384,-20970,-1491,2,0.039469354847086954,0.2954596370010223,0.12563431901170277,M,Incomplete higher,Drivers,0
93753.0669970519,172577.59252349724,5786.433166106161,-24479,-4699,1,0.1662832650340041,0.5686984298488924,0.6519565143994734,F,Higher education,Laborers,0
52351.437537565864,76214.03841140124,3059.097042612081,-23600,-4266,1,0.5236794525252761,0.4303023817718735,0.4852042510265418,M,Secondary,Core staff,1
38345.93820217377,55499.87949546327,10653.729348866393,-13070,-2019,1,0.23521875076413334,0.524458149283251,0.6375000592420208,F,Secondary,Laborers,0
20416.369802253146,129354.20376455183,5849.418881936379,-21277,-4108,1,0.18345224392948106,0.5590762428080459,0.2075698637847516,F,Higher education,Core staff,0
41790.45906303148,151109.89495248874,8694.623983871064,-18421,-6304,1,0.1203378321072659,0.22389441631244608,0.09886765261385028,F,Incomplete higher,Laborers,0
53875.70324466783,128205.81533036816,4915.122048745712,-6758,-2871,1,0.10713132528552963,0.3531170447374342,0.4440226040581612,F,Secondary,Managers,0
36549.041351631095,79983.98171670848,7287.420954032443,-20219,-7004,0,0.2613267569382535,0.261561748602383,0.7918896231231208,F,Incomplete higher,Core staff,0
56070.85941032298,128035.2073780456,8213.11562523663,-12127,-2763,1,0.3124757274227913,0.6828301546589888,0.42485204644874475,M,Incomplete higher,Drivers,0
62219.63732240396,191295.92461118542,9022.145385733684,-6218,-2673,0,0.42157781553839135,0.2209993684388168,0.7003953210726963,M,Secondary,Laborers,0
53507.22706542594,158429.37381575472,5187.831805809038,-8474,-2593,1,0.4050285283869269,0.6283499426256896,0.26943240271215557,M,Incomplete higher,Managers,0
43260.649340986885,181588.89971423778,13079.015825800849,-13957,-7458,0,0.12347956011026057,0.5208589342410896,0.4460460228314985,M,Secondary,Laborers,1
65142.16640697956,108872.29618529697,6382.033692383837,-8625,-9322,0,0.17856565765831178,0.6371714281636986,0.17498475441112468,F,Secondary,Laborers,0
74680.20366227489,328742.7302197791,4147.297581034831,-7899,-4634,3,0.3254584301812075,0.4398707974340675,0.528389074816606,F,Higher education,Drivers,0
34710.60230781921,80361.94305904125,7757.307893260005,-24358,-4357,0,0.3434017367271953,0.4839069992824201,0.3560366163183403,F,Secondary,Laborers,0
121232.58745556585,218062.32125923608,8215.271864637065,-6068,-2590,0,0.17837391289869042,0.39038073720704153,0.21398037285935842,F,Higher education,Drivers,0
56994.26534984223,330755.4818293718,8640.673181329943,-13115,-165,0,0.4878592596766364,0.3247744710568975,0.4500472122453209,M,Incomplete higher,Core staff,0
99999999.0,217193.69881693524,13972.59180424001,-17451,-4459,2,0.33184134619305683,0.6333719160039581,0.21307448241693067,F,Higher education,Drivers,0
85315.14022955795,144132.09201658066,7371.824154212805,-11603,-9166,1,0.31950408254672436,0.7889179478061785,0.5314416434736307,F,Incomplete higher,Drivers,0
67279.31179538528,118541.90100096476,7724.4982658529325,-9926,-140,1,0.2094080731985534,0.5277623470437277,0.6913912585943655,F,Higher education,Core staff,0
96429.58356333416,303049.8494594416,5212.038096012907,-11229,-3974,2,0.024550169959803206,0.4251786408963702,0.17969962452835353,M,Incomplete higher,Drivers,0
69117.42042911625,69301.02978243573,11251.102481146281,-24051,-1528,0,0.23698254678727285,0.5448741172176618,0.6575262069274291,F,Secondary,Managers,0
44080.87582774036,90937.2915191331,8723.044759555194,-8095,-2030,0,0.5493524560014128,0.6479089220882968,0.2033581975334728,F,Higher education,Laborers,0
71736.2704431615,128215.19481009431,6849.8970988814435,-10268,-3182,0,0.14635304945673566,0.2900182078915614,0.8200397624721056,F,Secondary,Drivers,0
33797.323648522324,342008.97367188754,3782.4609532698455,-8262,-4972,1,0.21701794537586158,0.5097584814887229,0.026976315587506943,M,Secondary,Laborers,0
63213.922771356716,204405.40528901585,14440.107803308561,-7134,-5297,1,0.4445420965867372,0.33172593367229486,0.1420150716268496,F,Incomplete higher,Drivers,0
58887.55191933397,91050.77026241196,4958.844427345698,-15161,-562,0,0.07062865813773735,0.5956283099120738,0.6276870617457696,M,Incomplete higher,Core staff,1
53956.938452683695,135106.05975198327,6396.3883916116465,-12177,-8228,0,0.3663428700627173,0.091122062807939,0.22396566460556208,M,Incomplete higher,Core staff,0
56147.15237520852,112578.50883421066,9351.928001833658,-6401,-7836,0,0.3049584882539183,0.4210966125525764,0.29739530355200816,F,Incomplete higher,Laborers,0
23366.89315844844,106311.27268473103,5020.962003819759,-6079,-2889,1,0.5192696875970079,0.33501643803537684,0.36255601542089394,F,Higher education,Laborers,0
45507.73298122413,292825.9649173559,4458.626726298474,-10310,-1617,0,0.25273343824251643,0.37574268958576224,0.5352898266581665,F,Secondary,,0
62719.171822129705,71464.35854009111,3464.8373404177387,-18661,-7165,0,0.5350375849928262,0.33187381320642534,0.6434532942993327,F,Incomplete higher,Core staff,0
64856.22630445638,427311.4910242816,10811.85808008852,-14044,-7335,0,0.4018208203898471,0.3048124914747487,0.43834523554852084,F,Secondary,Laborers,0
35816.44518190125,267516.8446823532,6515.410539701118,-21235,-3887,1,0.35062829971169235,0.48853233498224474,0.5699221309736688,M,Higher education,Drivers,0
112741.61882237154,313174.8696095615,26131.794630168737,-22173,-7437,1,0.12360097985891313,0.6083926147099011,0.17039914428290193,F,Incomplete higher,Drivers,0
38828.60809242389,123282.81362576307,5443.937993064078,-22942,-1502,0,0.41355366965097,0.09156942750262896,0.4251395556255085,F,Higher education,Laborers,0
97219.69566920282,148751.97022831574,5605.02945503716,-13481,-1869,1,0.23109659425676257,0.1277663874578319,0.4134458014393094,M,Higher education,Core staff,0
74131.60072750517,68879.1577531531,6462.960747883279,-24270,-1277,1,0.0707700800417103,0.1318222601846381,0.3746726382025638,F,Secondary,Drivers,1
43342.38679898893,118800.69734013597,8930.733970652169,-23168,-7304,3,0.15072285633204627,0.6935612529081359,0.4676580480959695,M,Secondary,Core staff,0
145459.85928151477,218861.17607220096,6713.788424688445,-16400,-5313,0,0.2946973908608966,0.2302450933794475,0.19658903556631482,F,Higher education,Core staff,0
32964.33782466452,354207.37903265056,10351.977938465569,-9382,-2679,1,0.3537452307753359,0.4474008125050226,0.1445865423025249,M,Higher education,,0
94804.96751381102,83759.5865929957,5478.379606678452,-17830,-2987,0,0.09963614788788376,0.4946863703978284,0.17138082007383923,F,Incomplete higher,,0
98744.51718270419,130704.77562953203,4662.762266764901,-20821,-2296,0,0.046484833122357995,0.47620170570297254,0.2146269588468424,F,Secondary,Core staff,0
42816.97415959122,148630.77179561259,3947.0119537977416,-18701,-4429,1,0.3875589712518027,0.2830336870300869,0.17047401182799649,M,Higher education,Core staff,0
120118.33369909757,70440.6984917415,3329.4763981719157,-17170,-2664,0,0.40132794430790875,0.18265300352841024,0.3317038351781175,F,Higher education,,0
52837.51573635604,232073.53115251983,6586.467156763727,-13561,-9942,0,0.2755534108573342,0.47982158443807604,0.6253776027315779,M,Secondary,Managers,0
69171.6803703539,105409.26357723757,7183.973168246008,-20198,-235,0,0.25076575966444087,0.39412797520452025,0.5512096369162307,F,Higher education,,0
68197.34540445129,144750.3465114389,6294.460179862652,-18385,-8860,0,0.4432922331754127,0.5374044520456994,0.36897351555284136,F,Incomplete higher,Laborers,0
55985.366846857345,124098.43705226979,13324.534563757852,-18238,-7438,0,0.2354696008431373,0.450619892013327,0.29857297981874215,M,Higher education,Drivers,0
89805.73681284452,101356.25801733151,13242.837031536168,-19457,-7148,0,0.4692716822259462,0.46073087254679335,0.6928125371554213,F,Higher education,Laborers,0
89031.39686569605,162068.2802939974,7087.435199185877,-20117,-3359,1,0.5257333294804419,0.6114134461182165,0.347790920600122,F,Secondary,Laborers,0
24977.582794898226,143004.91122158544,3953.796575857975,-9261,-9059,1,0.3456456001739801,0.44140457497071495,0.4849166970012122,F,Secondary,Laborers,0
